,id,text,likes,comments
684,#Bristruth28723,"Ranking of Bristol Live Music Venues

8) Vic Rooms - it would be sick if they could remove the chairs and welcome different genres, but the only gigs that aren't prohibitively expensive are student classical ensembles/ occasional jazz (even these cost more than the average Bristol gig). The whole place should really be more accommodating to music that isn't read out of books

7) Mr Wolf's - this may surprise many of you, but wolfs has earned the place of second to last because it's not big enough for its own hype. If you give up on trying to get a good view, you end up getting pissed on cheap thatchers and act more rowdy than anyone reasonably can be when watching bujo stand there awkwardly and play music that's way cooler than they'll ever be (sorry bujo). The only escape is the smoking area where you can watch posh freshers smoke malboroughs and listen to them chat philosophical bollocks at bored yet polite locals.

6) Thekla - always further away than you expect, too many middle-aged men standing at the peripheries or behind the netting on the top deck, and the novelty of being on a boat wears off quicker than you expect. However, pretty well ventilated, and smoking on a boat is nice, when it's not raining.

5) The Fleece - tribute bands play here almost every night, but in between there are some occasional great gigs. You can get a fair view from pretty much anywhere, feels purpose built for live music. Almost makes up for the fact that the floor is unbelievably sticky, and the bar staff are mean.

4) O2 Academy - difficult to get a good spot, and you'll encounter at least a few pissed locals who don't seem to know where they are or care. However, great sound system, you'll have a great time if you reach the front, and you can get a 2 pint beer which fuels a great deal of enthusiasm.

3) The Louisiana - tiny, secluded, with a big age range in the gig attendees. If you follow any small UK based artists a lot of them will stop off here on a small tour. Some gigs will flop but tickets are often cheap and the community vibe is very nice.

2) Rough Trade - another pretty small venue, hosts artists of the up-and-coming variety, like a radio 1 dj's favourite new artist or something. Less often older people here, which just means the atmosphere is a bit less up-tight and there's more dancing and flailing. Good moshing can be found here.

1) Stokes Croft (crofters rights, canteen, social, leftbank) - brilliant places to see local artists, fusion jams and alternative djs. Watch a rapper stand up, grab the mic and go into a lyrical trance while the band blasts some disco funk fire. Stand barely a foot away from these geniuses creating music in the moment, feel your body move with the rhythm, look across and wave at that outlandish character that started talking to you at the bar, who's wiggling around with a bottle of desperados in their hand. The vibe is real nice always. P. S. these pubs are better versions of wolfs, don't @ me.",40,16
685,#Bristruth28720,"SAVE LAKOTA UPDATE: The planning committee to make a decision on whether planning permission should be granted for Lakota to be converted into residential use is quietly going ahead via an online meeting (this Wednesday, 29th April) despite the lock-down. Unlike in a normal physical meeting, members of the public will not be allowed to sit in and make an in person statement and thanks to the lock-down we are not able to hold a physical demonstration. In my opinion this meeting being held in such circumstances is highly undemocratic, we need to petition councillors, alert the press and make a fuss, we can not let lock-down silence us.",123,38
686,#Bristruth28715,"I know lockdown is a good time to learn a new skill but the saxophone player in Clifton village needs to chiiiiilllll.
Ear piercing renditions including but not limited to: Smash Mouth's 'All Star' and the mission impossible theme tune.",36,15
687,#Bristruth28700,"For all those who have already signed off their tenancy papers for the upcoming year with letting agencies or independent landlords, do you plan on approaching them asking for a concession of any sort? Considering we're not sure when In-person classes at University would start, what do you plan on doing?",13,1
688,#Bristruth28694,I bought Animal Crossing recently so to please my gf and play together while we’re apart. Though recently I’ve become bored and wanted to sell it yet at the same time I’ve developed a strange sort of loyalty to my villagers. Do I abandon them and grow up or carry on my virtual life of paying off my mortgage to a filthy racoon?,15,7
689,#Bristruth28693,Fleabag is just Miranda with priests and anal,60,25
690,#Bristruth28682,I have 99 problems and genital herpes is one of them,12,9
691,#Bristruth28675,"Official Ranking of People in General:

God tier: Most people.

Shit tier: English people who think they are comedic geniuses for hating Wales (you’ve just joined a 1000 year old tradition there Archibald)",145,37
692,#Bristruth28668,"#Bristruth28621

I don't even know where the fuck to begin

Mozart was a jumped up little prick who wrote his only listenable music when his brain was literally rotting

> classical/baroque
> includes Chopin, Mahler, Debussy, SIBELIUS WHO WAS ALIVE UNTIL THE MID 50s

Purcell is normie tier, Scarlatti is average at best and if music was a colour, Corelli's would be pale beige

Go back to classic fm and take your ling ling 40 hours memes with you, if you're studying music I hope you're taking some time to learn how utterly and completely wrong you are about literally everything",50,21
693,#Bristruth28666,Nothing quite like letting a huge one rip during an online seminar and realising you’ve forgotten to mute your mic,9,2
